event_id,event_slug,event_title,event_volume,market_id,condition_id,market_slug,question,group_item_title,outcomes,outcome_prices,clob_token_ids,yes_price,no_price,yes_token_id,no_token_id,best_bid,best_ask,spread,market_volume,liquidity,neg_risk,active,closed,accepting_orders,end_date,matched_prediction_slug,prediction_c,prediction_model,interval_lower,interval_upper,interval_unit,fair_yes_probability,fair_no_probability,yes_buy_price,no_buy_price,yes_fee_per_share,no_fee_per_share,yes_net_edge,no_net_edge,strategy_version,model_sigma_c,visible_bucket_count,visible_bucket_rank,visible_top_bucket,visible_top_bucket_probability,is_visible_top_bucket,is_near_visible_top_bucket,decision_reason,risk_flags,paper_side,paper_price,paper_fair_probability,paper_net_edge,paper_decision_score,suggested_max_stake_usdc,market_has_ended,reason
443317,highest-temperature-in-shanghai-on-may-5-2026,Highest temperature in Shanghai on May 5?,32076.773549000005,2144888,0x8ce79a937280644e77d77851d1fed32a63acb34c092f07e68cd4786180757ce0,highest-temperature-in-shanghai-on-may-5-2026-27c,Will the highest temperature in Shanghai be 27°C on May 5?,27°C,"[""Yes"", ""No""]","[0.045, 0.955]","[""98339167996903773554594207300857685343492922591565104939486212549124720157495"", ""105209078774730987304348010910867639148896673566543387332181648462131195133869""]",0.045,0.955,98339167996903773554594207300857685343492922591565104939486212549124720157495,105209078774730987304348010910867639148896673566543387332181648462131195133869,0.03,0.06,0.03,1052.108902,1189.07059,1,1,0,1,2026-05-05T12:00:00Z,highest-temperature-in-shanghai-on-may-5-2026,23.126048663334064,sklearn_hist_gradient_boosting_bias_corrector,26.5,27.5,celsius,0.010474,0.989526,0.06,0.97,0.00282,0.001455,-0.052346,0.018071,betting_v2_conservative,1.5,5,5,23°C,0.260231,0,0,BUY_YES edge below threshold; BUY_NO edge below threshold,,NO_TRADE,,,,,,0,BUY_YES edge below threshold; BUY_NO edge below threshold
443317,highest-temperature-in-shanghai-on-may-5-2026,Highest temperature in Shanghai on May 5?,32076.773549000005,2144884,0xed8f06c197aaad213030f2c8c66fa57dc0e5e34b78199d80faee8e22cf126f6e,highest-temperature-in-shanghai-on-may-5-2026-23c,Will the highest temperature in Shanghai be 23°C on May 5?,23°C,"[""Yes"", ""No""]","[0.039, 0.961]","[""37484227068895793063993504210103348895465682981417597212437410180329706437698"", ""79136986557234755625964249071768728853735502554442051400443899343947067449240""]",0.039,0.961,37484227068895793063993504210103348895465682981417597212437410180329706437698,79136986557234755625964249071768728853735502554442051400443899343947067449240,0.032,0.046,0.014,7170.8638750000055,1423.2489,1,1,0,1,2026-05-05T12:00:00Z,highest-temperature-in-shanghai-on-may-5-2026,23.126048663334064,sklearn_hist_gradient_boosting_bias_corrector,22.5,23.5,celsius,0.260231,0.739769,0.046,0.968,0.002194,0.001549,0.212036,-0.229779,betting_v2_conservative,1.5,5,1,23°C,0.260231,1,1,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,model top bucket,BUY_YES,0.046,0.260231,0.212036,0.212036,5.0,0,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5
439992,highest-temperature-in-manila-on-may-4-2026,Highest temperature in Manila on May 4?,36148.434519,2137721,0x9f5cf162882edcfaa29a71f918d64cdada52f35d92c224628187127011e1b635,highest-temperature-in-manila-on-may-4-2026-35c,Will the highest temperature in Manila be 35°C on May 4?,35°C,"[""Yes"", ""No""]","[0.9995, 0.0005]","[""102776473490175263216938210286944427459196037365423311776850066261710998382243"", ""23210511056027578931704884350957831481167086688231340265698342541571786485519""]",0.9995,0.0005,102776473490175263216938210286944427459196037365423311776850066261710998382243,23210511056027578931704884350957831481167086688231340265698342541571786485519,0.999,1.0,0.001,6657.2201749999995,78120.62368,1,1,0,1,2026-05-04T12:00:00Z,,,,34.5,35.5,celsius,,,,,,,,,betting_v2_conservative,1.5,,,,,,,no matching prediction for event_slug,,NO_DATA,,,,,,1,no matching prediction for event_slug
439992,highest-temperature-in-manila-on-may-4-2026,Highest temperature in Manila on May 4?,36148.434519,2137722,0xe12f91c7defd585e9089bfa055394b5b792d1ee5f8196c2cbf9f18aca706e975,highest-temperature-in-manila-on-may-4-2026-36c,Will the highest temperature in Manila be 36°C on May 4?,36°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""88187977703366567306925731875330843706157422913904463421888385526145907933382"", ""99514385847013599070399523132064515679913612059930963656041816740667065008874""]",0.0005,0.9995,88187977703366567306925731875330843706157422913904463421888385526145907933382,99514385847013599070399523132064515679913612059930963656041816740667065008874,,0.001,0.001,6325.883697,76337.53157,1,1,0,1,2026-05-04T12:00:00Z,,,,35.5,36.5,celsius,,,,,,,,,betting_v2_conservative,1.5,,,,,,,no matching prediction for event_slug,,NO_DATA,,,,,,1,no matching prediction for event_slug
439992,highest-temperature-in-manila-on-may-4-2026,Highest temperature in Manila on May 4?,36148.434519,2137723,0x03f9a80e33da7b48b6171e32fca3261ebfb055c414e66278a76a35d0645ae25e,highest-temperature-in-manila-on-may-4-2026-37c,Will the highest temperature in Manila be 37°C on May 4?,37°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""57524059154327062148860286678485976630652690636144718816881516889927202341418"", ""83601383304499711906259795436471731095692149584592441092870342612579922521592""]",0.0005,0.9995,57524059154327062148860286678485976630652690636144718816881516889927202341418,83601383304499711906259795436471731095692149584592441092870342612579922521592,,0.001,0.001,3457.239316000002,44169.90864,1,1,0,1,2026-05-04T12:00:00Z,,,,36.5,37.5,celsius,,,,,,,,,betting_v2_conservative,1.5,,,,,,,no matching prediction for event_slug,,NO_DATA,,,,,,1,no matching prediction for event_slug
439992,highest-temperature-in-manila-on-may-4-2026,Highest temperature in Manila on May 4?,36148.434519,2137724,0x7a657d581ae8bdf410a6910bc5cbb1b2a14faee80a9e65287f0c08ab865afa68,highest-temperature-in-manila-on-may-4-2026-38c,Will the highest temperature in Manila be 38°C on May 4?,38°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""27013895911482698017563698907064434549469332589710753058058580697643008446267"", ""103301595184263292188900435311998174239088776805992957355318791299179321186189""]",0.0005,0.9995,27013895911482698017563698907064434549469332589710753058058580697643008446267,103301595184263292188900435311998174239088776805992957355318791299179321186189,,0.001,0.001,2481.802038,28564.77507,1,1,0,1,2026-05-04T12:00:00Z,,,,37.5,38.5,celsius,,,,,,,,,betting_v2_conservative,1.5,,,,,,,no matching prediction for event_slug,,NO_DATA,,,,,,1,no matching prediction for event_slug
439992,highest-temperature-in-manila-on-may-4-2026,Highest temperature in Manila on May 4?,36148.434519,2137725,0x7877d0f2146d96e61e6c4d47dfa97acbecde6db287951722e192e3d35a699a5d,highest-temperature-in-manila-on-may-4-2026-39corhigher,Will the highest temperature in Manila be 39°C or higher on May 4?,39°C or higher,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""66054261026621710466063238697879969305362612856751135638953181559603069756017"", ""67479195812537637776199736982568440788112515163692233876269652196306256841165""]",0.0005,0.9995,66054261026621710466063238697879969305362612856751135638953181559603069756017,67479195812537637776199736982568440788112515163692233876269652196306256841165,,0.001,0.001,1585.439666,51068.50926,1,1,0,1,2026-05-04T12:00:00Z,,,,38.5,,celsius,,,,,,,,,betting_v2_conservative,1.5,,,,,,,no matching prediction for event_slug,,NO_DATA,,,,,,1,no matching prediction for event_slug
443311,highest-temperature-in-wellington-on-may-5-2026,Highest temperature in Wellington on May 5?,29578.666257999997,2144820,0x0b011e7561a59798974005cdea3697cdb4fff57a40fc9dfc5395b7b14d10da07,highest-temperature-in-wellington-on-may-5-2026-16c,Will the highest temperature in Wellington be 16°C on May 5?,16°C,"[""Yes"", ""No""]","[0.55, 0.45]","[""33687658978857802298340482948449459985090594414118555190301453192702459175210"", ""81024306804854459913276855417039297186998484615272760493058692783449796190486""]",0.55,0.45,33687658978857802298340482948449459985090594414118555190301453192702459175210,81024306804854459913276855417039297186998484615272760493058692783449796190486,0.54,0.56,0.02,1919.5701709999996,460.7274,1,1,0,1,2026-05-05T12:00:00Z,highest-temperature-in-wellington-on-may-5-2026,15.097094710466243,sklearn_hist_gradient_boosting_bias_corrector,15.5,16.5,celsius,0.219293,0.780707,0.56,0.46,0.01232,0.01242,-0.353027,0.308287,betting_v2_conservative,1.5,5,2,15°C,0.260591,0,1,BUY_YES edge below threshold; BUY_NO blocked: bucket is near model top bucket,,NO_TRADE,,,,,,0,BUY_YES edge below threshold; BUY_NO blocked: bucket is near model top bucket
443311,highest-temperature-in-wellington-on-may-5-2026,Highest temperature in Wellington on May 5?,29578.666257999997,2144821,0x19d0b8f33650bf89e0fc7256e905f914d2aca0527432277841ed57ed39226f34,highest-temperature-in-wellington-on-may-5-2026-17c,Will the highest temperature in Wellington be 17°C on May 5?,17°C,"[""Yes"", ""No""]","[0.325, 0.675]","[""32723728632772527576351309927189923774613933240751874941534759610320440947182"", ""101287508980433109411496934091086251412759849291656659006161598324117257728235""]",0.325,0.675,32723728632772527576351309927189923774613933240751874941534759610320440947182,101287508980433109411496934091086251412759849291656659006161598324117257728235,0.31,0.34,0.03,1411.9001819999999,363.3913,1,1,0,1,2026-05-05T12:00:00Z,highest-temperature-in-wellington-on-may-5-2026,15.097094710466243,sklearn_hist_gradient_boosting_bias_corrector,16.5,17.5,celsius,0.12024,0.87976,0.34,0.69,0.01122,0.010695,-0.23098,0.179065,betting_v2_conservative,1.5,5,3,15°C,0.260591,0,0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 15°C,,BUY_NO,0.69,0.87976,0.179065,0.179065,5.0,0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 15°C
443311,highest-temperature-in-wellington-on-may-5-2026,Highest temperature in Wellington on May 5?,29578.666257999997,2144819,0x2a417604766d079eeb4ee76a08abce87f789d6527c295285093390bc48f2ca20,highest-temperature-in-wellington-on-may-5-2026-15c,Will the highest temperature in Wellington be 15°C on May 5?,15°C,"[""Yes"", ""No""]","[0.135, 0.865]","[""26763601455964112194205731126526824124253491941733354493355287743997908811989"", ""18951531943107670079942257478612655429296585534526487764717331580183936035122""]",0.135,0.865,26763601455964112194205731126526824124253491941733354493355287743997908811989,18951531943107670079942257478612655429296585534526487764717331580183936035122,0.12,0.15,0.03,3189.6310299999996,431.3007,1,1,0,1,2026-05-05T12:00:00Z,highest-temperature-in-wellington-on-may-5-2026,15.097094710466243,sklearn_hist_gradient_boosting_bias_corrector,14.5,15.5,celsius,0.260591,0.739409,0.15,0.88,0.006375,0.00528,0.104216,-0.145871,betting_v2_conservative,1.5,5,1,15°C,0.260591,1,1,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,model top bucket,BUY_YES,0.15,0.260591,0.104216,0.104216,5.0,0,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5
443311,highest-temperature-in-wellington-on-may-5-2026,Highest temperature in Wellington on May 5?,29578.666257999997,2144822,0xeeca062a13d0eba59a8a3eafe9a7b55124b02a31e2d103231496c0eaf08abf2e,highest-temperature-in-wellington-on-may-5-2026-18c,Will the highest temperature in Wellington be 18°C on May 5?,18°C,"[""Yes"", ""No""]","[0.034, 0.966]","[""42826020109224400987965791589812960356007497782284008327959440405419624765814"", ""67528884357039084932598711071430791799068220960830163005419105859533721656622""]",0.034,0.966,42826020109224400987965791589812960356007497782284008327959440405419624765814,67528884357039084932598711071430791799068220960830163005419105859533721656622,0.028,0.04,0.012,2221.773873999999,761.64122,1,1,0,1,2026-05-05T12:00:00Z,highest-temperature-in-wellington-on-may-5-2026,15.097094710466243,sklearn_hist_gradient_boosting_bias_corrector,17.5,18.5,celsius,0.042939,0.957061,0.04,0.972,0.00192,0.001361,0.001019,-0.016299,betting_v2_conservative,1.5,5,4,15°C,0.260591,0,0,BUY_YES edge below threshold; BUY_NO edge below threshold,,NO_TRADE,,,,,,0,BUY_YES edge below threshold; BUY_NO edge below threshold
443311,highest-temperature-in-wellington-on-may-5-2026,Highest temperature in Wellington on May 5?,29578.666257999997,2144823,0x4b0bfb4da29bde9716cb0a872c98ca1b94f7edc3cf582b3a3090f9b6f858ac1f,highest-temperature-in-wellington-on-may-5-2026-19c,Will the highest temperature in Wellington be 19°C on May 5?,19°C,"[""Yes"", ""No""]","[0.0055, 0.9945]","[""85363392791834867556122371036181619590533196979481515913389417558032850765209"", ""2278892590418655240523294434344308004928447226351443832909880276532235589071""]",0.0055,0.9945,85363392791834867556122371036181619590533196979481515913389417558032850765209,2278892590418655240523294434344308004928447226351443832909880276532235589071,0.003,0.008,0.005,1613.0946450000004,1735.46447,1,1,0,1,2026-05-05T12:00:00Z,highest-temperature-in-wellington-on-may-5-2026,15.097094710466243,sklearn_hist_gradient_boosting_bias_corrector,18.5,19.5,celsius,0.00998,0.99002,0.008,0.997,0.000397,0.00015,0.001583,-0.007129,betting_v2_conservative,1.5,5,5,15°C,0.260591,0,0,BUY_YES edge below threshold; BUY_NO edge below threshold,,NO_TRADE,,,,,,0,BUY_YES edge below threshold; BUY_NO edge below threshold
439989,highest-temperature-in-qingdao-on-may-4-2026,Highest temperature in Qingdao on May 4?,32201.346726,2137687,0x9fd1a6e7010fb180e3daa21af6bb2bd31d5a0ff1abd19f1c93a749225d582642,highest-temperature-in-qingdao-on-may-4-2026-24c,Will the highest temperature in Qingdao be 24°C on May 4?,24°C,"[""Yes"", ""No""]","[0.9995, 0.0005]","[""25428036576307924133990968350724871508095957697057129321151419564866544888296"", ""7514058244596804840648863209953814103297111601183065189854788992477928282727""]",0.9995,0.0005,25428036576307924133990968350724871508095957697057129321151419564866544888296,7514058244596804840648863209953814103297111601183065189854788992477928282727,0.999,1.0,0.001,2825.767991,36675.68291,1,1,0,1,2026-05-04T12:00:00Z,,,,23.5,24.5,celsius,,,,,,,,,betting_v2_conservative,1.5,,,,,,,no matching prediction for event_slug,,NO_DATA,,,,,,1,no matching prediction for event_slug
439989,highest-temperature-in-qingdao-on-may-4-2026,Highest temperature in Qingdao on May 4?,32201.346726,2137688,0x528a3118dddd2245371d01b1479e219f1845e3f22d64f8fd90f3296debee24bd,highest-temperature-in-qingdao-on-may-4-2026-25c,Will the highest temperature in Qingdao be 25°C on May 4?,25°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""823498340444513032939093542617241301424305835426115869544850565152159573252"", ""97634826380158876122574852541136831421781995286587099561739496087930884863054""]",0.0005,0.9995,823498340444513032939093542617241301424305835426115869544850565152159573252,97634826380158876122574852541136831421781995286587099561739496087930884863054,,0.001,0.001,2893.0559819999994,19448.96025,1,1,0,1,2026-05-04T12:00:00Z,,,,24.5,25.5,celsius,,,,,,,,,betting_v2_conservative,1.5,,,,,,,no matching prediction for event_slug,,NO_DATA,,,,,,1,no matching prediction for event_slug
439989,highest-temperature-in-qingdao-on-may-4-2026,Highest temperature in Qingdao on May 4?,32201.346726,2137689,0x9f3117642f569d72903fc4029792c0c555753d4ab5338a34664c2c730738bf4d,highest-temperature-in-qingdao-on-may-4-2026-26c,Will the highest temperature in Qingdao be 26°C on May 4?,26°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""94648660676518944328309866758417673404067229616545404117351091223447282982991"", ""13031852834116417059942507376726195868068912143787397053825926301307461406767""]",0.0005,0.9995,94648660676518944328309866758417673404067229616545404117351091223447282982991,13031852834116417059942507376726195868068912143787397053825926301307461406767,,0.001,0.001,2323.0138610000004,20282.2487,1,1,0,1,2026-05-04T12:00:00Z,,,,25.5,26.5,celsius,,,,,,,,,betting_v2_conservative,1.5,,,,,,,no matching prediction for event_slug,,NO_DATA,,,,,,1,no matching prediction for event_slug
439989,highest-temperature-in-qingdao-on-may-4-2026,Highest temperature in Qingdao on May 4?,32201.346726,2137690,0xb99e50baa9e4eb7677aef5a933dcf93d98580e53e61de3a7ad1eb1c372e866c0,highest-temperature-in-qingdao-on-may-4-2026-27c,Will the highest temperature in Qingdao be 27°C on May 4?,27°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""86962764139240531151633563218034961181883628101852888659160336219031485883401"", ""108943345581932985880560995517423624763112822590513314364492778828438636784642""]",0.0005,0.9995,86962764139240531151633563218034961181883628101852888659160336219031485883401,108943345581932985880560995517423624763112822590513314364492778828438636784642,,0.001,0.001,1625.290342,20164.15254,1,1,0,1,2026-05-04T12:00:00Z,,,,26.5,27.5,celsius,,,,,,,,,betting_v2_conservative,1.5,,,,,,,no matching prediction for event_slug,,NO_DATA,,,,,,1,no matching prediction for event_slug
439989,highest-temperature-in-qingdao-on-may-4-2026,Highest temperature in Qingdao on May 4?,32201.346726,2137691,0x33e75491f34b8aa0709178fbf632b77b16ccf9707049623fd6540b5c1b71b32a,highest-temperature-in-qingdao-on-may-4-2026-28c,Will the highest temperature in Qingdao be 28°C on May 4?,28°C,"[""Yes"", ""No""]","[0.0005, 0.9995]","[""97161073235733631771587491000916244435490819603431867996305914028549475417398"", ""87941090934689102071122514086189873623653891582991165374036859361857656879305""]",0.0005,0.9995,97161073235733631771587491000916244435490819603431867996305914028549475417398,87941090934689102071122514086189873623653891582991165374036859361857656879305,,0.001,0.001,1131.1684870000001,37782.13594,1,1,0,1,2026-05-04T12:00:00Z,,,,27.5,28.5,celsius,,,,,,,,,betting_v2_conservative,1.5,,,,,,,no matching prediction for event_slug,,NO_DATA,,,,,,1,no matching prediction for event_slug
439974,highest-temperature-in-san-francisco-on-may-4-2026,Highest temperature in San Francisco on May 4?,31536.039055000005,2137524,0x63ea55898937587ed61fed7e73722a0fab10d4ac2c1a4c6e9575973cb4e9b030,highest-temperature-in-san-francisco-on-may-4-2026-62-63f,Will the highest temperature in San Francisco be between 62-63°F on May 4?,62-63°F,"[""Yes"", ""No""]","[0.49, 0.51]","[""100507221735316073655044176286983616107835366870345125622308312747682412154654"", ""81806482502370093070440244846887908079338643579362397040964303075137578692348""]",0.49,0.51,100507221735316073655044176286983616107835366870345125622308312747682412154654,81806482502370093070440244846887908079338643579362397040964303075137578692348,0.46,0.52,0.06,1767.6218270000004,275.4316,1,1,0,1,2026-05-04T12:00:00Z,,,,62.0,64.0,fahrenheit,,,,,,,,,betting_v2_conservative,1.5,,,,,,,no matching prediction for event_slug,,NO_DATA,,,,,,1,no matching prediction for event_slug
